name,from_bus,to_bus,type,rated_current_ka_pf,rated_mva_from_current,apparent_from_mva,apparent_to_mva,loading_calc_percent,length_km,p_from_mw,q_from_mvar,p_to_mw,q_to_mvar,i_from_ka,i_to_ka,loading_percent,outserv
62,DE0_18,DE0_19,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,4387.822145131016,4401.391833677289,125.63000960649424,69.71015167236328,-4290.433873032106,919.3260348977815,4399.152604797541,-140.37960416005944,6.666606043809458,6.687223052585799,125.63000960649427,0.0
63,DE0_18,DE0_27,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,4572.558638879122,4552.687642126766,130.51566582489397,102.66351318359375,4571.8624332981835,79.78970475504434,-4398.775837336108,1173.7699517545113,6.947284108005815,6.917093251889925,130.51566582489394,0.0
64,DE0_18,DE0_30,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1794.8603662869891,1814.7967993898935,51.80019138416565,102.01998138427734,-1777.888209499912,246.2463177167565,1804.753646524811,-190.6612137567533,2.727008199035746,2.7572984754005962,51.800191384165664,0.0
65,DE0_18,DE0_4,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3045.2971414456883,3032.0579817312914,86.92266528217998,67.82710266113281,3037.71048829575,-214.82474018435425,-2987.14993085279,519.9143152353125,4.626850327305438,4.6067355051345125,86.92266528217999,0.0
66,DE0_18,DE0_9,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3096.5583162929806,3104.998567907268,88.62673778090665,43.20951843261719,-3059.503407063006,477.6110429764766,3093.000793857041,-272.6943268678292,4.704733624929281,4.717557260564905,88.62673778090667,0.0
67,DE0_19,DE0_30,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1817.012289800279,1803.7820942970498,51.86342867183683,67.6975326538086,1805.9280237473606,-200.39369832708263,-1788.0258936618102,237.89335278972453,2.7606645648343404,2.740563362373234,51.86342867183682,0.0
68,DE0_19,DE0_9,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2140.5545606410287,2124.719686764559,61.0983752818665,81.05061340332031,2131.056187365285,-201.4282834490819,-2101.283168725256,314.7106483054442,3.2522361889504716,3.228177587121093,61.0983752818665,0.0
69,DE0_2,DE0_22,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1969.4254380480238,1944.9496325393536,56.213794647438384,125.29206085205078,1961.3178371090191,-178.5186205095971,-1922.430652792563,295.1092311645417,2.992232386331377,2.9550452471233153,56.213794647438384,0.0
7,AT0_0,DE0_35,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1016.9402325366826,1092.7066609241672,31.18939496788473,392.8341064453125,-1015.8158157227615,-47.808629757218995,1050.76607087629,-299.830804160023,1.5450808342231959,1.6601960127101711,31.18939496788473,0.0
70,DE0_2,DE0_34,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1743.6578871890115,1770.0538188582545,50.52308148656386,135.07870483398438,-1726.7644907579995,242.1305866959276,1760.5527174526464,-183.15198804488227,2.6492140803768156,2.689318549468259,50.52308148656386,0.0
71,DE0_20,DE0_27,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3407.533817852972,3422.0061239065353,97.67516241803912,74.2163314819336,-3347.0601148175656,639.120730073025,3416.9605212848346,-185.75981275481035,5.177212018447807,5.1992004126473335,97.67516241803915,0.0
72,DE0_21,DE0_25,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2348.460628217636,2323.341574123403,67.03268930204666,128.7302703857422,2343.4958653527583,-152.6251989774313,-2286.5177330507668,412.01059026995296,3.568116778638658,3.529952324314726,67.03268930204666,0.0
73,DE0_21,DE0_33,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2987.6782724274694,3009.61289106356,85.90412094717995,112.61849212646484,-2925.309295269806,607.2783435487049,3007.368106137657,-116.21888074646472,4.539307512731568,4.5726337179266165,85.90412094717996,0.0
