name,bus,p_schedule_mw,p_result_raw_mw,result_sign_reversed,p_result_mw,delta_p_mw,participates_observed,observed_share
gen_DE0_15_0_onwind,DE0_15,489.0849609375,489.0849609375,0,489.0849609375,0.0,0,0.0
gen_DE0_19_0_onwind,DE0_19,2583.707763671875,2583.707763671875,0,2583.707763671875,0.0,0,0.0
gen_DE0_20_0_onwind,DE0_20,254.6352081298828,254.6352081298828,0,254.6352081298828,0.0,0,0.0
gen_DE0_23_0_onwind,DE0_23,77.20096588134766,77.20096588134766,0,77.20096588134766,0.0,0,0.0
gen_DE0_25_0_onwind,DE0_25,0.6915439367294312,0.6915439367294312,0,0.6915439367294312,0.0,0,0.0
gen_DE0_28_0_onwind,DE0_28,1072.1807861328125,1072.1807861328125,0,1072.1807861328125,0.0,0,0.0
gen_DE0_34_0_onwind,DE0_34,2289.84130859375,2289.84130859375,0,2289.84130859375,0.0,0,0.0
gen_DE0_35_0_onwind,DE0_35,4.801314353942871,4.801314353942871,0,4.801314353942871,0.0,0,0.0
gen_DE0_8_0_onwind,DE0_8,720.3886108398438,720.3886108398438,0,720.3886108398438,0.0,0,0.0
gen_DE0_9_0_onwind,DE0_9,957.1588745117188,957.1588745117188,0,957.1588745117188,0.0,0,0.0
gen_DK1_0_0_onwind,DK1_0,101.42559814453125,101.42559814453125,0,101.42559814453125,0.0,0,0.0
gen_FR0_1_0_onwind,FR0_1,169.06271362304688,169.06271362304688,0,169.06271362304688,0.0,0,0.0
gen_FR0_11_0_onwind,FR0_11,768.260009765625,768.260009765625,0,768.260009765625,0.0,0,0.0
gen_FR0_3_0_onwind,FR0_3,1399.70703125,1399.70703125,0,1399.70703125,0.0,0,0.0
gen_NL0_0_0_onwind,NL0_0,938.2685546875,938.2685546875,0,938.2685546875,0.0,0,0.0
gen_NL0_1_0_onwind,NL0_1,1315.54248046875,1315.54248046875,0,1315.54248046875,0.0,0,0.0
gen_PL0_0_0_onwind,PL0_0,2049.762939453125,2049.762939453125,0,2049.762939453125,0.0,0,0.0
gen_PL0_1_0_onwind,PL0_1,408.4051513671875,408.4051513671875,0,408.4051513671875,0.0,0,0.0
gen_AT0_0_0_solar-hsat,AT0_0,-0.0,0.0,0,0.0,0.0,0,0.0
gen_BE0_0_0_solar-hsat,BE0_0,-0.0,0.0,0,0.0,0.0,0,0.0
gen_BE0_1_0_solar-hsat,BE0_1,-0.0,0.0,0,0.0,0.0,0,0.0
gen_CH0_0_0_solar-hsat,CH0_0,-0.0,0.0,0,0.0,0.0,0,0.0
gen_CZ0_0_0_solar-hsat,CZ0_0,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_0_0_solar-hsat,DE0_0,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_1_0_solar-hsat,DE0_1,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_10_0_solar-hsat,DE0_10,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_11_0_solar-hsat,DE0_11,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_12_0_solar-hsat,DE0_12,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_13_0_solar-hsat,DE0_13,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_14_0_solar-hsat,DE0_14,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_15_0_solar-hsat,DE0_15,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_16_0_solar-hsat,DE0_16,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_17_0_solar-hsat,DE0_17,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_18_0_solar-hsat,DE0_18,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_19_0_solar-hsat,DE0_19,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_2_0_solar-hsat,DE0_2,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_20_0_solar-hsat,DE0_20,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_21_0_solar-hsat,DE0_21,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_22_0_solar-hsat,DE0_22,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_23_0_solar-hsat,DE0_23,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_24_0_solar-hsat,DE0_24,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_25_0_solar-hsat,DE0_25,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_26_0_solar-hsat,DE0_26,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_27_0_solar-hsat,DE0_27,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_28_0_solar-hsat,DE0_28,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_29_0_solar-hsat,DE0_29,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_3_0_solar-hsat,DE0_3,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_30_0_solar-hsat,DE0_30,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_31_0_solar-hsat,DE0_31,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_32_0_solar-hsat,DE0_32,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_33_0_solar-hsat,DE0_33,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_34_0_solar-hsat,DE0_34,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_35_0_solar-hsat,DE0_35,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_4_0_solar-hsat,DE0_4,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_5_0_solar-hsat,DE0_5,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_6_0_solar-hsat,DE0_6,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_7_0_solar-hsat,DE0_7,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_8_0_solar-hsat,DE0_8,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DE0_9_0_solar-hsat,DE0_9,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DK0_0_0_solar-hsat,DK0_0,-0.0,0.0,0,0.0,0.0,0,0.0
gen_DK1_0_0_solar-hsat,DK1_0,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_0_0_solar-hsat,FR0_0,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_1_0_solar-hsat,FR0_1,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_10_0_solar-hsat,FR0_10,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_11_0_solar-hsat,FR0_11,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_2_0_solar-hsat,FR0_2,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_3_0_solar-hsat,FR0_3,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_4_0_solar-hsat,FR0_4,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_5_0_solar-hsat,FR0_5,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_6_0_solar-hsat,FR0_6,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_7_0_solar-hsat,FR0_7,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_8_0_solar-hsat,FR0_8,-0.0,0.0,0,0.0,0.0,0,0.0
gen_FR0_9_0_solar-hsat,FR0_9,-0.0,0.0,0,0.0,0.0,0,0.0
gen_NL0_0_0_solar-hsat,NL0_0,-0.0,0.0,0,0.0,0.0,0,0.0
gen_NL0_1_0_solar-hsat,NL0_1,-0.0,0.0,0,0.0,0.0,0,0.0
gen_PL0_0_0_solar-hsat,PL0_0,-0.0,0.0,0,0.0,0.0,0,0.0
gen_PL0_1_0_solar-hsat,PL0_1,-0.0,0.0,0,0.0,0.0,0,0.0
gen_PL0_2_0_solar-hsat,PL0_2,-0.0,0.0,0,0.0,0.0,0,0.0
gen_BE0_1_0_offwind-dc,BE0_1,766.8363647460938,766.8363647460938,0,766.8363647460938,0.0,0,0.0
gen_DE0_29_0_offwind-dc,DE0_29,239.27149963378906,239.27149963378906,0,239.27149963378906,0.0,0,0.0
gen_DE0_34_0_offwind-dc,DE0_34,161.66433715820312,161.66433715820312,0,161.66433715820312,0.0,0,0.0
gen_DK1_0_0_offwind-dc,DK1_0,349.48675537109375,349.48675537109375,0,349.48675537109375,0.0,0,0.0
gen_FR0_4_0_offwind-dc,FR0_4,0.24802982807159424,0.24802982807159424,0,0.24802982807159424,0.0,0,0.0
gen_FR0_7_0_offwind-dc,FR0_7,0.2632778584957123,0.2632778584957123,0,0.2632778584957123,0.0,0,0.0
gen_FR0_9_0_offwind-dc,FR0_9,3541.162353515625,3541.162353515625,0,3541.162353515625,0.0,0,0.0
gen_NL0_0_0_offwind-dc,NL0_0,1856.4373779296875,1856.4373779296875,0,1856.4373779296875,0.0,0,0.0
gen_BE0_1_0_offwind-ac,BE0_1,2437.06640625,2437.06640625,0,2437.06640625,0.0,0,0.0
gen_DE0_10_0_offwind-ac,DE0_10,8276.501953125,8276.501953125,0,8276.501953125,0.0,0,0.0
gen_DE0_16_0_offwind-ac,DE0_16,0.004496820271015167,0.004496820271015167,0,0.004496820271015167,0.0,0,0.0
gen_DE0_34_0_offwind-ac,DE0_34,831.0313720703125,831.0313720703125,0,831.0313720703125,0.0,0,0.0
gen_DK0_0_0_offwind-ac,DK0_0,602.9982299804688,602.9982299804688,0,602.9982299804688,0.0,0,0.0
gen_DK1_0_0_offwind-ac,DK1_0,615.8499755859375,615.8499755859375,0,615.8499755859375,0.0,0,0.0
gen_FR0_0_0_offwind-ac,FR0_0,0.007953692227602005,0.007953692227602005,0,0.007953692227602005,0.0,0,0.0
gen_NL0_0_0_offwind-ac,NL0_0,5232.4423828125,5232.4423828125,0,5232.4423828125,0.0,0,0.0
gen_NL0_1_0_offwind-ac,NL0_1,1037.92431640625,1037.92431640625,0,1037.92431640625,0.0,0,0.0
gen_AT0_0_ror,AT0_0,956.2802734375,956.2802734375,0,956.2802734375,0.0,0,0.0
gen_BE0_0_ror,BE0_0,29.329296112060547,29.329296112060547,0,29.329296112060547,0.0,0,0.0
gen_CH0_0_ror,CH0_0,846.0845947265625,846.0845947265625,0,846.0845947265625,0.0,0,0.0
gen_DE0_0_ror,DE0_0,17.101228713989258,17.101228713989258,0,17.101228713989258,0.0,0,0.0
gen_DE0_1_ror,DE0_1,5.024457931518555,5.024457931518555,0,5.024457931518555,0.0,0,0.0
gen_DE0_11_ror,DE0_11,11.288817405700684,11.288817405700684,0,11.288817405700684,0.0,0,0.0
gen_DE0_12_ror,DE0_12,8.631128311157227,8.631128311157227,0,8.631128311157227,0.0,0,0.0
gen_DE0_15_ror,DE0_15,44.52777099609375,44.52777099609375,0,44.52777099609375,0.0,0,0.0
gen_DE0_17_ror,DE0_17,32.605323791503906,32.605323791503906,0,32.605323791503906,0.0,0,0.0
gen_DE0_19_ror,DE0_19,1.013659954071045,1.013659954071045,0,1.013659954071045,0.0,0,0.0
gen_DE0_2_ror,DE0_2,0.27796995639801025,0.27796995639801025,0,0.27796995639801025,0.0,0,0.0
gen_DE0_22_ror,DE0_22,14.269697189331055,14.269697189331055,0,14.269697189331055,0.0,0,0.0
gen_DE0_25_ror,DE0_25,407.8538818359375,407.8538818359375,0,407.8538818359375,0.0,0,0.0
gen_DE0_26_ror,DE0_26,208.44593811035156,208.44593811035156,0,208.44593811035156,0.0,0,0.0
gen_DE0_29_ror,DE0_29,1.0312188863754272,1.0312188863754272,0,1.0312188863754272,0.0,0,0.0
gen_DE0_3_ror,DE0_3,278.6138916015625,278.6138916015625,0,278.6138916015625,0.0,0,0.0
gen_DE0_30_ror,DE0_30,2.8165664672851562,2.8165664672851562,0,2.8165664672851562,0.0,0,0.0
gen_DE0_32_ror,DE0_32,47.29900360107422,47.29900360107422,0,47.29900360107422,0.0,0,0.0
gen_DE0_4_ror,DE0_4,4.275511264801025,4.275511264801025,0,4.275511264801025,0.0,0,0.0
gen_DE0_6_ror,DE0_6,19.226612091064453,19.226612091064453,0,19.226612091064453,0.0,0,0.0
gen_DE0_7_ror,DE0_7,7.320998668670654,7.320998668670654,0,7.320998668670654,0.0,0,0.0
gen_PL0_1_ror,PL0_1,2.4136719703674316,2.4136719703674316,0,2.4136719703674316,0.0,0,0.0
gen_PL0_2_ror,PL0_2,79.18782806396484,79.18782806396484,0,79.18782806396484,0.0,0,0.0
gen_hvdc_recv_relation_2505320-400-DC_bu,DE0_16,599.92236328125,599.92236328125,0,599.92236328125,0.0,0,0.0
gen_hvdc_recv_relation_5487095-400-DC_bu,DK1_0,323.7676086425781,323.7676086425781,0,323.7676086425781,0.0,0,0.0
gen_hvdc_recv_relation_8185420-320-DC_bu,NL0_1,699.870849609375,699.870849609375,0,699.870849609375,0.0,0,0.0
gen_hvdc_recv_TYNDP2020_2_NEP_DC4_bus1,DE0_17,0.03832002356648445,0.03832002356648445,0,0.03832002356648445,0.0,0,0.0
gen_hvdc_recv_TYNDP2020_10_bus1,DE0_0,0.0342593714594841,0.0342593714594841,0,0.0342593714594841,0.0,0,0.0
gen_hvdc_recv_TYNDP2020_22_bus1,DE0_3,0.031854648143053055,0.031854648143053055,0,0.031854648143053055,0.0,0,0.0
gen_hvdc_recv_TYNDP2020_23_NEP_DC1_bus1,DE0_9,0.05942818894982338,0.05942818894982338,0,0.05942818894982338,0.0,0,0.0
gen_hvdc_recv_DC20_bus1,DE0_26,0.026243505999445915,0.026243505999445915,0,0.026243505999445915,0.0,0,0.0
gen_hvdc_qcap_BE0_0,BE0_0,0.0,0.0,0,0.0,0.0,0,0.0
gen_hvdc_qcap_DE0_0,DE0_0,0.0,0.0,0,0.0,0.0,0,0.0
gen_hvdc_qcap_DE0_10,DE0_10,0.0,0.0,0,0.0,0.0,0,0.0
gen_hvdc_qcap_DE0_12,DE0_12,0.0,0.0,0,0.0,0.0,0,0.0
gen_hvdc_qcap_DE0_16,DE0_16,0.0,0.0,0,0.0,0.0,0,0.0
gen_hvdc_qcap_DE0_17,DE0_17,0.0,0.0,0,0.0,0.0,0,0.0
gen_hvdc_qcap_DE0_26,DE0_26,0.0,0.0,0,0.0,0.0,0,0.0
gen_hvdc_qcap_DE0_29,DE0_29,0.0,0.0,0,0.0,0.0,0,0.0
gen_hvdc_qcap_DE0_3,DE0_3,0.0,0.0,0,0.0,0.0,0,0.0
gen_hvdc_qcap_DE0_32,DE0_32,0.0,0.0,0,0.0,0.0,0,0.0
gen_hvdc_qcap_DE0_4,DE0_4,0.0,0.0,0,0.0,0.0,0,0.0
gen_hvdc_qcap_DE0_9,DE0_9,0.0,0.0,0,0.0,0.0,0,0.0
gen_hvdc_qcap_DK0_0,DK0_0,0.0,0.0,0,0.0,0.0,0,0.0
gen_hvdc_qcap_FR0_6,FR0_6,0.0,0.0,0,0.0,0.0,0,0.0
gen_hvdc_qcap_NL0_1,NL0_1,0.0,0.0,0,0.0,0.0,0,0.0
